id,year,assets,capex,ltd,ebitda,ppe,sales,ads,rd,bookval,mv,indclass,tobinsQ
24432,1998,6.754,0.037,0.528,0.189,0.147,11.056,0.047,0,3.36,16.8,42,5
24432,2001,8.398,0.118,0,-3.247,0.805,24.348,1.501,0,3.03,5.28,42,1.742574257
24432,2002,5.872,0.014,0.06,-1.678,0.819,31.541,0.47,0,2.08,3.44,42,1.653846154
24432,2003,10.993,0.028,0.788,-0.266,0.847,40.541,0.091,0,2.94,7.48,42,2.544217687
24432,2004,16.706,0.112,1.196,0.141,0.96,56.705,0.15,0,6.57,10.93,42,1.663622527
24432,2005,17.353,0.073,2.669,-0.228,1.032,64.137,0.063,0,6.93,8.25,42,1.19047619
24432,2006,20.868,0.036,7.798,0.605,0.713,71.76,0.235,0,5.66,6.02,42,1.06360424
24432,2007,31.44,0.757,12.028,2.976,11.029,89.541,0.202,0,9.02,10.08,42,1.11751663
24436,1992,53.394,1.032,0,7.138,1.539,56.478,1.631,0.831,26.06,76.83,36,2.94819647
24436,1993,22.305,0.952,0,-17.495,2.241,37.478,2.688,1.186,11.63,17.68,36,1.520206363
24436,1994,15.531,0.188,0,-16.662,0.786,13.289,4.561,1.648,4.25,26.16,36,6.155294118
24436,2000,229.942,7.877,0,43.275,15.741,347.003,27.147,19.151,132.13,498.74,36,3.774615909
24436,2001,487.966,5.75,0,59.56,21.777,378.992,14.8,21.154,399.58,1259.54,36,3.152159768
24436,2002,537.86,7.794,0,51.696,29.15,480.529,23.4,38.572,410.4,509.01,36,1.240277778
24436,2004,747.393,16.651,0,112.582,56.599,756.731,57,72.959,518.96,900.05,36,1.734334053
24436,2005,848.468,23.112,0,158.656,61.195,806.56,61,85.323,637.09,1512.35,36,2.373840431
24436,2006,1013.541,21.496,0,278.541,72.945,1026.856,61.2,97.105,744.25,2130.55,36,2.862680551
24436,2007,1084.32,21.264,0,187.705,90.073,1030.467,85.7,128.869,774.83,1872.07,36,2.416104178
24436,2008,598.329,8.658,0,167.606,71.962,829.963,77.6,109.201,403.1,280.72,36,0.696402878
24436,2009,714.329,6.308,100,265.262,75.085,899.137,69.7,87.233,336.59,340.46,36,1.011497668
24436,2010,774.405,12.348,100,189.305,86.352,665.258,78,79.374,245.45,412.13,36,1.679079242
24436,2011,392.794,6.609,100,246.758,75.417,830.841,105.6,89.526,19.57,51.97,36,2.655595299
24483,1991,185.081,5.171,53.246,25.716,76.948,308.027,9.78,0,80.98,142.04,43,1.754013337
24483,1992,196.354,10.934,53.099,21.964,88.205,345.296,11.554,0,81.62,60.36,43,0.739524626
24483,1993,190.431,8.935,34.741,24.051,96.379,348.989,12.362,0,91.14,94.65,43,1.038512179
24483,1994,270.228,18.532,60.521,35.025,136.703,508.266,20.253,0,99.24,137.2,43,1.382507054
24483,1997,352.686,10.978,123.384,42.205,189.986,683.92,27.095,0,109.42,161.84,43,1.479071468
24483,1998,378.119,19.418,76.255,41.324,205.692,707.237,27.569,0,169.53,100.17,43,0.590868873
24483,1999,417.492,46.451,107.678,40.089,252.066,742.241,28.795,0,176.02,70.61,43,0.401147597
24483,2000,405.038,29.577,98.758,46.932,262.626,783.436,28.784,0,182.22,26.63,43,0.146142026
24483,2001,389.544,15.55,67.929,40.489,277.588,758.221,26.717,0,186.93,38.69,43,0.206975873
24483,2002,382.023,14.806,64.662,45.599,284.084,750.865,25.694,0,196.96,57.21,43,0.290465069
24483,2003,611.845,19.532,171.716,65.631,326.361,971.809,34.27,0,215.08,203.63,43,0.946763995
24483,2004,648.402,31.523,178.355,72.683,367.278,1379.114,63.496,0,235.42,193.07,43,0.820108742
24483,2005,553.605,29.179,42.515,80.579,384.419,1335.099,76.015,0,252.6,334.41,43,1.323871734
24483,2006,2134.799,100.977,1189.625,296.145,1209.046,3455.81,139.842,0,253.63,608.43,43,2.398888144
24483,2007,2067.631,109.659,1147.058,255.275,1303.734,3467.659,144.26,0,285.44,304.58,43,1.067054372
24483,2008,1821.321,84.81,1148.768,156.93,1331.319,3225.415,140.301,0,284.3,39.65,43,0.139465353
24483,2009,1722.007,32.346,1016.72,209.106,1350.638,3034.937,129.685,0,55.75,171.66,43,3.079103139
24483,2010,1656.239,46.268,917.73,243.643,1360.973,3046.485,138.805,0,85.56,218.84,43,2.55773726
24483,2011,1618.203,67.235,870.948,170.101,1420.445,2953.53,145.616,0,90.46,103.97,43,1.149347778
24483,2012,1634.209,73.77,821.342,168.771,1457.381,2978.836,129.349,0,40.3,245.85,43,6.100496278
24483,2013,1577.229,77.336,853.349,166.025,1505.115,2834.06,128.266,0,48.87,234.39,43,4.796193984
24483,2014,1608.514,90.707,895.979,142.907,1552.49,2822.896,135.626,0,48.7,180,43,3.696098563
24607,1999,2280.866,166.503,687.502,354.442,2146.898,2135.345,9.5,0,1106.79,1636.8,11,1.478871331
24607,2000,2358.468,116.941,644.054,260.293,2223.856,2380.578,9.9,0,1121.65,2116.13,11,1.886622387
24607,2001,2424.071,89.4,715.83,330.754,2237.721,2694.056,11.6,0,1149.63,2425.53,11,2.109835338
24607,2002,2306.932,92.49,373.112,386.516,2238.687,2903.418,13.7,0,1095.12,1767.95,11,1.614389291
24607,2003,2396.711,101.23,659.181,362.041,2269.288,3029.441,14.3,0,1112.31,3076.73,11,2.766072408
24607,2004,2340.698,151.071,555.275,420.431,2264.067,3208.867,16.8,0,1118.68,3046.98,11,2.723727965
24607,2005,2339.234,135.007,730.466,432.67,2297.182,3417.29,14.8,0,876.64,3129.9,11,3.57033674
24607,2006,2398.477,148.742,955.211,456.292,2338.047,3613.185,15,0,651.93,3411.08,11,5.232279539
24610,1992,5.824,0.033,0,1.253,0.615,4.025,0.196,0.315,5.45,5.3,37,0.972477064
24610,1993,5.78,0.119,0,1.308,0.708,5.023,0.225,0.483,5.44,11.81,37,2.170955882
24610,1994,8.117,0.144,0,3.548,0.852,8.59,0.308,0.622,7.71,62.17,37,8.063553826
24610,1995,13.402,0.321,0,7.854,1.173,16.041,0.407,1.249,12.5,144.79,37,11.5832
24610,1996,19.044,0.617,0,11.438,1.762,22.463,0.537,1.653,17.67,178.07,37,10.07753254
24610,1997,24.211,1.523,0,12.333,3.287,27.267,0.666,2.468,22.35,109.18,37,4.885011186
24610,1998,24.122,1.089,0,1.85,4.356,6.835,0,2.348,23.15,32.92,37,1.422030238
24610,1999,33.365,1.102,3.23,2.766,6.036,6.849,0.234,0.581,28.68,54.55,37,1.902022315
24610,2000,37.656,0.363,3.201,3.558,8.719,18.451,0.451,1.124,32.38,35.39,37,1.092958616
24610,2001,32.905,0.315,3.167,5.309,7.717,19.042,0.534,1.153,28.11,48.54,37,1.72678762
24610,2002,32.216,0.666,3.13,3.292,8.383,20.748,0.492,1.336,27.89,31.91,37,1.144137684
24610,2003,33.624,0.451,3.09,2.633,8.766,19.724,0.488,2.046,28.22,49.98,37,1.771084337
24610,2004,35.407,0.897,3.045,3.497,9.663,22.105,0.602,1.946,29.48,49.59,37,1.682157395
24610,2005,79.294,0.687,4.504,5.864,14.902,38.771,0.473,4.389,57.51,67.83,37,1.179447053
24610,2006,83.329,0.867,5.022,6.159,16.202,53.763,0.795,6.593,61.38,65.93,37,1.074128381
24610,2007,79.694,0.809,5.014,5.051,16.281,56.602,0.69,8.759,65.62,43.45,37,0.662145687
24610,2008,43.276,0.377,4.496,-0.527,15.079,51.031,0.596,7.295,30.68,8.73,37,0.284550196
24610,2009,45.132,0.277,4.084,-0.014,8.357,22.827,0.357,2.066,33.19,18.22,37,0.54896053
24610,2010,37.619,0.334,2.703,1.334,8.643,24.564,0.358,2.175,31.74,22.32,37,0.703213611
24610,2011,37.702,0.489,2.629,2.323,9.186,26.823,0.267,2.261,33.21,28.41,37,0.855465221
24610,2012,41.23,0.448,0,3.109,5.377,29.595,0.326,2.524,35.92,28.79,37,0.801503341
24610,2013,43.437,0.504,0.059,2.541,5.908,33.825,0.302,2.645,40.27,50.95,37,1.265209834
24610,2014,36.289,0.301,0.032,5.049,6.319,40.337,0.227,3.38,33.63,51.08,37,1.518881951
24621,1991,114.564,8.755,1.868,22.139,51.688,361.742,14.807,0,35.02,159.75,43,4.561679041
24621,1992,150.507,11.043,1.704,29.894,62.017,455.33,17.933,0,71.57,348.3,43,4.866564203
24621,1993,163.803,15.077,1.525,25.093,73.513,504.964,19.431,0,83.2,228.86,43,2.750721154
24621,1998,377.173,22.855,0.318,56.323,169.081,1091.084,46.723,0,198.29,356.21,43,1.7964093
24621,1999,423.293,31.293,0,45.423,191.921,1180.93,54.101,0,223.44,335,43,1.499283924
24621,2000,436.627,43.329,0,39.24,231.241,1250.604,62.795,0,223.29,116.9,43,0.523534417
24621,2001,396.234,15.258,0,-7.749,240.207,1192.546,65.355,0,223.02,150.9,43,0.676620931
24621,2002,415.847,7.524,0,34.142,241.481,1193.405,69.477,0,223.83,144.55,43,0.645802618
24621,2003,447.341,20.454,0,52.567,258.781,1227.032,72.533,0,234.62,345.86,43,1.474128378
24621,2004,503.4,37.48,0,48.515,307.969,1266.993,77.309,0,248.1,288.22,43,1.161708988
24651,1992,176.646,8.295,0.747,33.905,73.18,250.178,3.184,15.511,120.18,276.66,12,2.30204693
24651,1993,203.18,8.907,0.102,37.475,76.353,253.808,2.504,17.413,140.14,253.51,12,1.808976738
24651,1994,264.865,15.16,8.112,48.274,105.583,342.176,1.691,22.501,162.92,315.74,12,1.938006384
24651,1995,431.718,11.399,81.254,37.942,150.602,416.293,2.26,59.456,179.29,300.42,12,1.675609348
24651,1996,428.332,18.211,57,60.95,155.977,543.317,3.541,48.106,172.68,253.51,12,1.468091267
24651,1997,459.36,25.537,37.5,69.783,175.885,578.26,4.052,52.594,212.93,456.93,12,2.145916498
24660,1997,8.569,0.299,1.633,0.538,11.519,11.979,0.259,0,3.37,2.56,43,0.759643917
24660,1998,8.843,0.289,4.965,-1.467,9.657,13.612,0.448,0,0.82,0.93,43,1.134146341
24660,1999,9.517,0.252,4.831,1.608,9.673,15.582,0.532,0,1.81,2.57,43,1.419889503
24660,2000,12.651,0.609,4.431,2.348,9.646,21.479,0.884,0,2.75,2.86,43,1.04
24660,2001,18.936,0.91,4.28,5.232,10.518,43.81,1.487,0,5.47,9.23,43,1.68738574
24660,2002,20.239,0.598,5.424,2.13,10.974,45.72,1.823,0,6.11,4.65,43,0.761047463
24660,2003,20.833,0.558,5.209,-1.329,11.499,43.609,1.545,0,4.66,6.5,43,1.394849785
24660,2004,24.34,0.659,5.053,-0.657,12.316,52.83,2.353,0,6.53,19.03,43,2.91424196
24660,2005,24.491,0.517,4.823,0.422,12.85,74.893,3.164,0,5.81,21.17,43,3.643717728
24660,2006,23.913,0.553,4.776,-0.562,13.635,77.79,3.593,0,4.74,9.33,43,1.96835443
24660,2007,35.532,0.932,4.956,4.819,15.154,100.765,4.447,0,7.52,40.36,43,5.367021277
24660,2008,37.415,0.812,4.892,5.158,16.46,110.971,4.258,0,8.51,13.51,43,1.587544066
24660,2009,31.45,0.509,1.963,-0.874,13.212,101.269,3.746,0,6.33,10.53,43,1.663507109
24660,2010,39.864,5.627,2.501,4.471,21.993,108.162,3.52,0,10.21,18.68,43,1.829578844
24660,2011,46.809,1.757,7.251,8.547,23.95,126.669,2.68,0,16.06,27.63,43,1.720423412
24660,2012,41.804,0.818,6.357,-0.919,24.79,114.313,2.238,0,12.56,7.45,43,0.593152866
24660,2013,44.979,0.501,5.447,5.948,25.037,129.061,2.092,0,16.14,15.99,43,0.99070632
24660,2014,46.96,0.818,5.118,3.905,23.816,130.93,1.905,0,14.65,15.92,43,1.08668942
24671,1991,43.493,9.843,1.768,6.94,20.67,42.151,0.434,0,32.93,249.01,44,7.561797753
24671,1992,91.919,39.941,0.487,17.691,59.072,88.577,0.785,0,82.5,639.74,44,7.754424242
24671,1993,179.95,80.11,36.572,29.668,155.165,189.544,3.251,0,116.51,558.71,44,4.795382371
24671,1994,196.77,34.764,31.671,13.985,174.094,221.046,7.27,0,111.73,113.16,44,1.012798711
24671,1995,166.819,2.876,38.09,0.213,146.557,194.994,7.932,0,79.98,52.53,44,0.656789197
24671,1996,136.11,4.24,39.906,-4.634,132.112,164.96,7.42,0,40.34,89.58,44,2.22062469
24671,1997,115.401,1.671,29.401,7.626,130.182,143.894,6.82,0,50.37,63.15,44,1.253722454
24671,1998,102.099,1.525,29.654,13.305,128.594,145.708,6.921,0,44.61,25.04,44,0.561309124
24671,1999,165.653,7.173,25.438,15.574,89.855,201.835,11.755,0,46.66,21.12,44,0.452636091
24671,2000,125.998,1.919,31.176,14.973,88.933,181.19,10.351,0,50.93,35.42,44,0.695464363
24671,2001,127.26,4.915,32.173,13.289,96.907,161.612,8.098,0,59.62,66.61,44,1.117242536
24671,2002,125.035,7.478,27.741,13.289,98.854,179.046,10.312,0,60.53,76.8,44,1.268792334
24671,2003,129.435,12.63,24.956,22.595,99.513,190.319,10.822,0,73.47,125.36,44,1.70627467
24671,2004,124.03,19.743,20.776,25.218,106.697,194.249,10.828,0,72.95,147.76,44,2.025496916
24671,2005,129.797,10.935,18.677,23.864,108.636,186.384,10.358,0,86.31,174.31,44,2.019580582
24675,1991,36.823,4.009,13.374,7.477,32.371,67.62,2.072,0,13.89,45.2,44,3.254139669
24675,1992,56.966,21.728,15.803,11.421,57.893,97.566,3.516,0,19.8,129.98,44,6.564646465
24675,1993,98.143,35.052,30.413,19.792,91.61,146.519,5.291,0,51.26,332.7,44,6.49044089
24675,1995,369.138,124.066,118.726,68.988,356.327,440.19,9.1,0,213.25,840.2,44,3.939976553
24675,1996,457.827,124.623,215.891,81.805,457.511,546.022,13.2,0,201.76,519.03,44,2.572511895
24675,1997,804.289,172.963,496.843,106.264,331.928,808.32,26.1,0,235.01,509.46,44,2.167822646
24675,1998,670.597,142.841,231.978,92.585,421.924,862.692,32.6,0,120.23,262.42,44,2.182649921
24675,1999,656.596,84.394,443.076,65.166,496.511,644.459,28.7,0,121.57,106.82,44,0.878670725
24675,2000,609.681,53.808,364.372,53.459,472.462,685.795,34.6,0,87.95,15.87,44,0.180443434
24689,2001,35.046,0.276,0.306,6.378,1.972,25.703,3.246,0.279,30.17,215.47,13,7.141862778
24689,2002,43.917,0.405,0.155,13.211,2.396,39.669,4.525,0.532,38.19,136.46,13,3.573186698
24689,2003,203.413,0.423,37.05,28.587,2.755,74.679,9.339,0.612,152.9,390.38,13,2.553172008
24689,2004,313.699,0.775,33.053,19.99,4.172,96.694,14.715,0.805,163.76,309.84,13,1.892037128
24689,2005,296.229,0.636,69.012,38.038,4.798,133.382,16.59,1.516,173.36,155.54,13,0.897208122
24689,2006,312.523,0.092,53.4,34.314,4.89,144.807,8.623,10.427,189.67,339.94,13,1.792270786
24776,1992,68.765,3.993,0.031,2.38,10.55,72.397,1.676,0,41.97,55.31,43,1.317846081
24776,1993,68.993,5.506,0.733,1.993,16.709,92.32,1.413,0,39.65,25.53,43,0.643883985
24776,2003,92.463,5.907,7.746,0.487,61.092,212.568,1.876,0,13.71,31.28,43,2.281546317
24776,2004,107.817,4.148,12.972,12.702,60.711,225.003,1.441,0,7.51,33.62,43,4.476697736
24776,2005,113.956,7.143,12.897,15.801,66.422,233.694,1.65,0,12.3,35.82,43,2.912195122
24776,2006,125.749,9.797,12.553,15.23,74.433,243.609,2.679,0,29.63,47.7,43,1.609854877
24776,2007,159.835,14.593,7.19,13.092,85.27,301.835,2.771,0,34.19,79.5,43,2.325241299
24853,2001,25.713,0.29,0.057,1.989,12.382,27.808,0.055,1.77,16.66,84.49,12,5.071428571
24853,2002,23.836,0.198,0,1.583,12.577,28.097,0.118,1.795,15.86,58.5,12,3.68852459
24853,2003,26.082,0.369,0,2.306,13.537,27.869,0.08,1.791,18.21,91.7,12,5.035694673
24853,2004,33.038,0.439,0,2.965,14.545,34.708,0.101,2.295,23.49,142.65,12,6.072796935
24853,2005,38.775,2.693,0,3.874,18.97,43.212,0.164,3.443,27.18,295.32,12,10.86534216
24853,2006,91.494,3.545,0,0.518,28.426,63.49,0.336,5.817,78.29,348.34,12,4.449354962
24853,2007,108.046,4.449,0,4.435,39.423,82.874,0.929,6.675,91.81,481.62,12,5.245833787
24853,2008,107.096,5.133,0,6.915,52.066,104.01,0.8,11.949,90.98,83.62,12,0.9191031
24853,2009,100.683,3.302,0,7.454,58.206,114.837,0.6,10,84.93,230.13,12,2.709643236
24853,2010,93.695,3.877,0,12.007,62.616,117.917,0.3,10.2,74.5,171.27,12,2.298926174
24853,2011,109.036,2.661,0,12.622,66.74,127.287,0.5,11.6,80.37,245.17,12,3.050516362
24853,2012,110.769,3.079,0,12.249,71.74,140.285,1,10.9,89.59,515.3,12,5.751758009
24853,2013,217.157,4.62,0,10.286,77.465,158.811,1.9,16.3,191.37,1030.75,12,5.38616293
24888,1999,14.098,2.009,0.694,0.038,10.142,23.23,1.016,3.534,2.93,108.33,12,36.97269625
24888,2000,26.001,5.914,1.516,2.491,16.379,29.501,1.014,3.458,11.81,94.52,12,8.00338696
24888,2001,29.68,0.873,1.036,3.215,16.155,30.631,1.023,3.834,13.52,93.26,12,6.897928994
24888,2002,32.368,1.168,0.504,3.207,16.984,34.78,1.181,3.888,18.44,66.56,12,3.609544469
24888,2003,61.898,1.281,0.016,6.428,18.184,46.874,1.529,4.757,31.37,350.87,12,11.18489002
24888,2004,71.009,2.562,0,8.992,20.317,52.758,1.122,5.15,59.89,286.77,12,4.788278511
24888,2005,83.078,3.291,0,12.868,22.836,68.928,1.68,6.127,68.19,330.7,12,4.849684705
24888,2006,102.715,2.92,0,17.06,27.198,86.221,2.948,6.18,82.36,399.94,12,4.855998057
24888,2007,120.903,3.619,0,21.205,31.76,100.551,2.2,6.966,100.3,775.44,12,7.731206381
24888,2008,140.711,2.651,0,22.287,35.768,105.562,1.8,8.361,122.16,350.98,12,2.873117223
24888,2009,167.816,3.413,0,25.71,38.29,124.557,2.3,10.688,141.68,563.3,12,3.975861095
24888,2010,188.26,6.926,0.746,27.034,45.493,143.676,17.01,11.973,162.95,604.53,12,3.709911016
24888,2011,181.836,7.663,0.783,27.447,48.124,156.596,2.1,12.246,153.54,600.11,12,3.908492901
24888,2012,201.763,5.64,0.682,34.046,52.13,186.025,1.5,13.577,165.86,817.05,12,4.92614253
24888,2013,216.986,5.554,0.581,28.226,58.96,171.87,0.843,13.647,186.61,890.07,12,4.769680081
24888,2014,269.064,6.077,0.48,41.804,61.834,202.593,0.9,16.327,208.67,1280.72,12,6.137537739
24890,1992,8.949,0.543,0.083,-1.076,1.028,4.215,0.179,1.23,6.52,11.08,12,1.699386503
24890,2002,26.964,0.294,1.05,-0.803,5.345,29.615,0.412,2.104,20.46,25.58,12,1.250244379
24890,2003,29.795,0.536,1.235,1.928,6.391,34.883,0.441,2.109,22.37,29.55,12,1.320965579
24890,2004,34.241,0.534,1.265,3.829,7.41,40.487,0.474,2.438,24.7,44.22,12,1.790283401
24890,2005,38.086,1.942,1.24,2.633,11.257,46.872,0.524,3.486,23.75,29.76,12,1.253052632
24890,2006,34.513,0.891,1.145,-4.566,11.947,39.901,0.424,3.627,22.41,27.96,12,1.247657296
24890,2007,38.746,1.296,0.177,-0.166,11.391,43.29,0.36,3.113,21.44,31.64,12,1.475746269
24890,2008,37.25,0.775,0.226,0.062,12.269,46.367,0.464,3.022,18.56,5.46,12,0.294181034
24890,2009,35.163,0.62,0.028,-0.473,13.27,40.406,0.38,2.45,20.16,13.3,12,0.659722222
24890,2010,20.458,1.047,0.014,-3.017,3.762,13.986,0.105,1.804,16.7,16.06,12,0.961676647
24890,2011,18.358,0.608,0,-1.965,4.477,15.082,0.166,1.713,15.18,14.28,12,0.940711462
24890,2012,18.313,0.474,0,-0.062,4.679,16.297,0.105,1.292,15.25,56.67,12,3.716065574
24890,2013,17.36,0.533,0,-2.035,5.432,17.339,0.141,1.496,13.81,40.52,12,2.93410572
24890,2014,19.528,0.072,0,2.151,6.36,20.785,0.1,1.712,18.25,94.46,12,5.175890411
24893,1999,659.735,75.048,208.862,131.435,579.875,1567.879,17.628,0,309.82,1204.78,43,3.88864502
24893,2000,760.399,41.671,298.07,157.793,674.95,1838.63,11.2,0,328.26,1632.22,43,4.972339
24893,2001,829.171,49.009,250.705,195.043,814.963,2272.231,12.1,0,451.56,2428.21,43,5.377380636
24893,2002,943.201,61.385,161.952,234.946,983.259,2690.475,11.1,0,631.59,3077.01,43,4.871847243
24893,2004,1547.716,273.667,164.77,338.012,1421.654,3864.95,17.4,0,1105.47,6129.38,43,5.544591893
24893,2005,1889.296,324.11,12.932,376.054,1643.86,4701.289,20.1,0,1269.54,10751.64,43,8.468925753
24893,2006,2042.996,340.202,8.606,466.298,1942.278,5607.376,24,0,1453.9,6597.42,43,4.537739872
24893,2007,3213.128,529.682,736.087,492.351,2483.35,6591.773,33,0,1461.82,5692.05,43,3.893810455
24893,2008,3380.736,522.033,928.79,469.738,2894.329,7953.912,39.7,0,1514,1325.37,43,0.875409511
24893,2009,3783.388,314.615,738.848,558.749,3078.168,8031.62,32.9,0,2111.75,4676.3,43,2.21441932
24893,2010,3986.54,256.793,508.288,705.575,3298.209,9005.794,37.9,0,2514.59,8780.65,43,3.49188138
24893,2011,4292.075,364.964,17.439,822.02,3619.424,10107.787,43.2,0,3182.75,12547.85,43,3.942455424
24893,2012,5294.216,456.249,23.11,1040.306,4048.648,11698.828,51.3,0,3543,16901.06,43,4.770268134
24893,2013,5538,537,26,1212,4512,12917,56,0,3963,21506.98,43,5.426944234
24893,2014,5744,710,60,1299,5309,14194,63,0,3926,18166.33,43,4.62718543
24912,2003,17.674,0.231,0.632,-3.066,2.749,35.034,0.035,0.153,3.2,27.13,37,8.478125
24912,2005,10.173,0.24,0.075,-1.924,1.748,21.864,0.043,0.053,0.84,13.23,37,15.75
24912,2007,96.967,0.228,0.012,-4.093,2.312,5.66,0.008,0.415,83.36,61.63,37,0.739323417
24912,2008,51.055,1.716,0,-5.005,3.535,20.696,0.028,3.613,34.18,16.14,37,0.472205968
24912,2010,59.785,8.521,0.389,-3.75,13.302,35.694,0.066,1.131,33.37,66.99,37,2.007491759
24912,2011,85.805,0.502,0.141,-7.324,1.929,18.928,0.127,2.995,69.65,105.84,37,1.51959799
24912,2012,67.336,0.684,0,-19.042,3.242,19.419,0.138,6.59,51.66,141.12,37,2.731707317
24912,2013,50.956,3.466,0,-21.495,5.384,21.756,0.256,8.175,32.4,90.17,37,2.783024691
24912,2014,29.543,0.393,0,-7.451,3.158,19.56,0.026,2.714,9.68,20.41,37,2.108471074
24922,2008,110.834,18.032,5.201,9.34,25.621,135.44,0.323,0.118,72.81,56.17,49,0.771459964
24922,2009,111.477,2.44,4.445,5.51,27.725,102.54,0.307,0.17,78.13,124.31,49,1.591066172
24922,2010,120.529,5.499,8.647,0.801,30.946,97.514,0.535,0.362,85.49,145.5,49,1.701953445
24922,2011,142.575,16.545,2.807,2.391,44.609,130.015,0.397,0.669,111.55,93.59,49,0.838995966
24922,2012,159.147,10.385,4.001,9.465,54.729,162.039,0.626,0.538,111.51,142.17,49,1.274952919
24922,2013,256.385,9.012,22.549,21.358,63.412,270.234,1.134,0.23,168.45,376.81,49,2.236924904
24954,1992,98.975,8.587,57.939,11.451,78.837,40.946,1.052,0,30.16,72.28,18,2.396551724
24954,1993,121.732,25.263,52.478,12.164,95.428,47.536,1.216,0,55.18,139.63,18,2.530445814
24954,1996,263.709,86.583,138.794,25.012,262.264,63.483,2.012,0,94.44,111.15,18,1.176937738
24954,1997,299.877,55.907,154.638,23.876,206.534,75.109,2.988,0,95.35,130.03,18,1.363712638
24954,1998,295.001,72.473,128.946,8.846,196.917,72.44,2.311,0,98.1,42.03,18,0.428440367
24954,1999,270.314,20.101,125.552,3.174,157.885,81.574,1.92,0,92.97,24.18,18,0.260083898
24954,2000,204.631,8.831,94.169,-0.84,122.593,64.029,1.117,0,94.61,25.64,18,0.271007293
24954,2001,206.587,20.932,86.293,2.866,132.367,47.452,0.486,0,90.27,29,18,0.321258447
24954,2002,167.279,3.946,24.381,-3.804,95.997,28.266,0.52,0,61.19,16.69,18,0.272756986
24954,2003,122.02,0.808,41.374,0.581,51.014,35.902,0.611,0,62.97,22.32,18,0.354454502
24954,2004,69.366,0.296,4.079,-0.729,26.892,28.999,0.459,0,47.91,21.83,18,0.455646003
24978,1992,68.937,11.37,3.366,33.987,14.886,132.058,8.872,1.585,49.75,245.27,6,4.930050251
24978,1993,144.36,20.939,0,71.432,35.663,254.645,14.761,3.653,116.58,901.93,6,7.736575742
24978,1995,289.975,29.51,0,165.162,90.319,553.287,12.148,8.577,224.93,1604.38,6,7.13279687
24978,1997,561.714,67.938,0,240.597,194.649,842.927,20.32,30.298,481.43,2120.79,6,4.405188709
24978,1998,655.827,67.859,0,49.981,252.037,697.621,32.944,36.848,453.1,769.72,6,1.69878614
24978,1999,616.783,56.244,0,119.605,243.29,714.471,26.202,34.002,499.93,1349.59,6,2.699557938
24978,2000,630.934,28.386,0,162.304,259.574,837.627,35.1,34.579,511.74,1380.93,6,2.698499238
